"EwE_num","EwE_name","Common","Sciname","Genus","Species","ID_sp"
"53","Reef omnivores","queen parrotfish","scarus vetula","scarus","vetula","Sp_1219"
"53","Reef omnivores","queen triggerfish","balistes vetula","balistes","vetula","Sp_1220"
"53","Reef omnivores","rainbow parrotfish","scarus guacamaia","scarus","guacamaia","Sp_1221"
"53","Reef omnivores","rock beauty","holacanthus tricolor","holacanthus","tricolor","Sp_1222"
"53","Reef omnivores","sergeant major","abudefduf saxatilis","abudefduf","saxatilis","Sp_1223"
"53","Reef omnivores","striped parrotfish","scarus croicensis","scarus","croicensis","Sp_1224"
"53","Reef omnivores","triggerfish, queen","balistes vetula","balistes","vetula","Sp_1225"
"53","Reef omnivores","unicornfish","eumecichthys fiski","eumecichthys","fiski","Sp_1226"
"53","Reef omnivores","yellow chub","kyphosus incisor","kyphosus","incisor","Sp_1227"
"53","Reef omnivores","night sergeant","abudefduf taurus","abudefduf","taurus","Sp_1228"
"53","Reef omnivores","ocean surgeonfish","acanthunus bahianus","acanthunus","bahianus","Sp_1229"
"53","Reef omnivores","surgeonfish","acanthurus sp","acanthurus","sp","Sp_1230"
"53","Reef omnivores","seaweed blenny","blennius marmoreus","blennius","marmoreus","Sp_1231"
"53","Reef omnivores","striped blenny","chasmodes bosquianus","chasmodes","bosquianus","Sp_1232"
"53","Reef omnivores","florida blenny","chasmodes saburrae","chasmodes","saburrae","Sp_1233"
"53","Reef omnivores","blue chromis","chromis cyanea","chromis","cyanea","Sp_1234"
"53","Reef omnivores","yellowtail reeffish","chromis enchrysurus","chromis","enchrysurus","Sp_1235"
"53","Reef omnivores","sunshine chromis","chromis insolatus","chromis","insolatus","Sp_1236"
"53","Reef omnivores","brown chromis","chromis multilineata","chromis","multilineata","Sp_1237"
"53","Reef omnivores","purple reeffish","chromis scotti","chromis","scotti","Sp_1238"
"53","Reef omnivores","chromis","chromis sp","chromis","sp","Sp_1239"
"53","Reef omnivores","pearl blenny","entomacrodus nigricans","entomacrodus","nigricans","Sp_1240"
"53","Reef omnivores","blue angelfish","holacanthus isabelita","holacanthus","isabelita","Sp_1241"
"53","Reef omnivores","feather blenny","hypsoblennius hentz","hypsoblennius","hentz","Sp_1242"
"53","Reef omnivores","bermuda sea chub","kyphosus sectatrix","kyphosus","sectatrix","Sp_1243"
"53","Reef omnivores","sea chub","kyphosus sp","kyphosus","sp","Sp_1244"
"53","Reef omnivores","mimic blenny","labrisomus guppyi","labrisomus","guppyi","Sp_1245"
"53","Reef omnivores","downy blenny","labrisomus kalisherae","labrisomus","kalisherae","Sp_1246"
"53","Reef omnivores","hairy blenny","labrisomus nuchipinnis","labrisomus","nuchipinnis","Sp_1247"
"53","Reef omnivores","halfmoon","medialuna californiensis","medialuna","californiensis","Sp_1248"
"53","Reef omnivores","unicornfish","naso sp","naso","sp","Sp_1249"
"53","Reef omnivores","rockskipper","parablennius marmoratus","parablennius","marmoratus","Sp_1250"
"53","Reef omnivores","damselfish","pomacentrus sp","pomacentrus","sp","Sp_1251"
"53","Reef omnivores","yellowtail surgeonfish","prionurus punctatus","prionurus","punctatus","Sp_1252"
"53","Reef omnivores","molly miller","scartella cristata","scartella","cristata","Sp_1253"
"53","Reef omnivores","striped parrotfish","scarus iseri","scarus","iseri","Sp_1254"
"53","Reef omnivores","parrotfish","scarus sp","scarus","sp","Sp_1255"
"53","Reef omnivores","rabbitfish","siganus sp","siganus","sp","Sp_1256"
"53","Reef omnivores","dusky damselfish","stegastes adustus","stegastes","adustus","Sp_1257"
"53","Reef omnivores","brazilian damselfish","stegastes fuscus","stegastes","fuscus","Sp_1258"
"53","Reef omnivores","beaugregory","stegastes leucostictus","stegastes","leucostictus","Sp_1259"
"53","Reef omnivores","threespot damselfish","stegastes planifrons","stegastes","planifrons","Sp_1260"
"53","Reef omnivores","cocoa damselfish","stegastes variabilis","stegastes","variabilis","Sp_1261"
"53","Reef omnivores","hairtail blenny","xiphasia setifer","xiphasia","setifer","Sp_1262"
"54","Surface pelagics","atlantic flyingfish","cypselurus melanurus","cypselurus","melanurus","Sp_1263"
"54","Surface pelagics","atlantic flyingfish","cypselurus heterurus","cypselurus","heterurus","Sp_1264"
"54","Surface pelagics","balao","hemiramphus balao","hemiramphus","balao","Sp_1265"
"54","Surface pelagics","ballyhoo","hemiramphus brasiliensis","hemiramphus","brasiliensis","Sp_1266"
"54","Surface pelagics","silverstripe halfbeak","hyporhamphus unifasciatus","hyporhamphus","unifasciatus","Sp_1267"
"54","Surface pelagics","margined flyingfish","cheilopogon cyanopterus","cheilopogon","cyanopterus","Sp_1268"
"54","Surface pelagics","atlantic flyingfish","cheilopogon melanurus","cheilopogon","melanurus","Sp_1269"
"54","Surface pelagics","bennett's flyingfish","cheilopogon pinnatibarbatus","cheilopogon","pinnatibarbatus","Sp_1270"
"54","Surface pelagics","flyingfish","cheilopogon sp","cheilopogon","sp","Sp_1271"
"54","Surface pelagics","pacific saury","cololabis saira","cololabis","saira","Sp_1272"
"54","Surface pelagics","clearwing flyingfish","cypselurus comatus","cypselurus","comatus","Sp_1273"
"54","Surface pelagics","bearded flyingfish","cypselurus cyanopterus","cypselurus","cyanopterus","Sp_1274"
"54","Surface pelagics","flyingfish","cypselurus sp","cypselurus","sp","Sp_1275"
"54","Surface pelagics","flying halfbeak","euleptorhamphus velox","euleptorhamphus","velox","Sp_1276"
"54","Surface pelagics","oceanic two-wing flyingfish","exocoetus obtusirostris","exocoetus","obtusirostris","Sp_1277"
"54","Surface pelagics","flyingfish","exocoetus sp","exocoetus","sp","Sp_1278"
"54","Surface pelagics","flyingfish","exocoetus volitans","exocoetus","volitans","Sp_1279"
"54","Surface pelagics","tropical two-wing flyingfish","exocoetus volitans","exocoetus","volitans","Sp_1280"
"54","Surface pelagics","balao halfbeak","hemiramphus balao","hemiramphus","balao","Sp_1281"
"54","Surface pelagics","ballyhoo halfbeak","hemiramphus brasiliensis","hemiramphus","brasiliensis","Sp_1282"
"54","Surface pelagics","halfbeak","hemiramphus sp","hemiramphus","sp","Sp_1283"
"54","Surface pelagics","common halfbeak","hemiramphus unifasciatus","hemiramphus","unifasciatus","Sp_1284"
"54","Surface pelagics","fourwing flyingfish","hirundichthys affinis","hirundichthys","affinis","Sp_1285"
"54","Surface pelagics","coromandel flyingfish","hirundichthys coromandelensis","hirundichthys","coromandelensis","Sp_1286"
"54","Surface pelagics","atlantic black wing flyingfish","hirundichthys rondeletii","hirundichthys","rondeletii","Sp_1287"
"54","Surface pelagics","halfbeak","hyporhamphus sp","hyporhamphus","sp","Sp_1288"
"54","Surface pelagics","common halfbeak","hyporhamphus unifasciatus","hyporhamphus","unifasciatus","Sp_1289"
"54","Surface pelagics","smallwing flyingfish","oxyphorhamphus micropterus micropterus","oxyphorhamphus","micropterus","Sp_1290"
"54","Surface pelagics","bigwing flyingfish","oxyporhamphus micropterus","oxyporhamphus","micropterus","Sp_1291"
"54","Surface pelagics","bigwing halfbeak","oxyporhamphus micropterus","oxyporhamphus","micropterus","Sp_1292"
"54","Surface pelagics","halfbeak","oxyporhamphus sp","oxyporhamphus","sp","Sp_1293"
"54","Surface pelagics","sailfin flyingfish","parexocoetus brachypterus","parexocoetus","brachypterus","Sp_1294"
"54","Surface pelagics","flyingfish","parexocoetus hillianus","parexocoetus","hillianus","Sp_1295"
"54","Surface pelagics","bluntnose flyingfish","prognichthys occidentalis","prognichthys","occidentalis","Sp_1296"
"54","Surface pelagics","western blunthose flyingfish","prognichthys occidentalis","prognichthys","occidentalis","Sp_1297"
"54","Surface pelagics","atlantic saury","scomberesox saurus","scomberesox","saurus","Sp_1298"
"55","Large oceanic planktivores","manta","manta birostris","manta","birostris","Sp_1299"
"55","Large oceanic planktivores","basking shark","cetorhinus maximus","cetorhinus","maximus","Sp_1300"
"55","Large oceanic planktivores","giant oceanic manta ray","manta birostris","manta","birostris","Sp_1301"
"55","Large oceanic planktivores","manta ray","manta birostris","manta","birostris","Sp_1302"
"55","Large oceanic planktivores","ocean sunfish","masturus lanceolatus","masturus","lanceolatus","Sp_1303"
"55","Large oceanic planktivores","ocean sunfish","mola mola","mola","mola","Sp_1304"
"55","Large oceanic planktivores","slender sunfish","ranzania laevis","ranzania","laevis","Sp_1305"
"56","Oceanic planktivores","black driftfish","hyperoglyphe bythites","hyperoglyphe","bythites","Sp_1306"
"57","Sardine-herring-scad","alewife","alosa pseudoharengus","alosa","pseudoharengus","Sp_1307"
"57","Sardine-herring-scad","atlantic herring","clupea harengus","clupea","harengus","Sp_1308"
"57","Sardine-herring-scad","atlantic thread herring","opisthonema oglinum","opisthonema","oglinum","Sp_1309"
"57","Sardine-herring-scad","bigeye cigarfish","cubiceps pauciradiatus","cubiceps","pauciradiatus","Sp_1310"
"57","Sardine-herring-scad","bigeye scad","selar crumenophthalmus","selar","crumenophthalmus","Sp_1311"
"57","Sardine-herring-scad","false pilchard","harengula clupeola","harengula","clupeola","Sp_1312"
"57","Sardine-herring-scad","gizzard shad","dorosoma cepedianum","dorosoma","cepedianum","Sp_1313"
"57","Sardine-herring-scad","herring, atlantic thread","opisthonema oglinum","opisthonema","oglinum","Sp_1314"
"57","Sardine-herring-scad","mackerel scad","decapterus macarellus","decapterus","macarellus","Sp_1315"
"57","Sardine-herring-scad","redtail scad","decapterus tabl","decapterus","tabl","Sp_1316"
"57","Sardine-herring-scad","rough scad","trachurus lathami","trachurus","lathami","Sp_1317"
"57","Sardine-herring-scad","round herring","etrumeus teres","etrumeus","teres","Sp_1318"
"57","Sardine-herring-scad","round scad","decapterus punctatus","decapterus","punctatus","Sp_1319"
"57","Sardine-herring-scad","sardine, spanish","sardinella aurita","sardinella","aurita","Sp_1320"
"57","Sardine-herring-scad","scad, bigeye","selar crumenophthalmus","selar","crumenophthalmus","Sp_1321"
"57","Sardine-herring-scad","scaled sardine","harengula jaguana","harengula","jaguana","Sp_1322"
"57","Sardine-herring-scad","scaled sardine","harengula pensacolae","harengula","pensacolae","Sp_1323"
"57","Sardine-herring-scad","shad, american","alosa sapidissima","alosa","sapidissima","Sp_1324"
"57","Sardine-herring-scad","shad, gizzard","dorosoma cepedianum","dorosoma","cepedianum","Sp_1325"
"57","Sardine-herring-scad","shad, hickory","alosa mediocris","alosa","mediocris","Sp_1326"
"57","Sardine-herring-scad","shad, threadfin","dorosoma petenense","dorosoma","petenense","Sp_1327"
"57","Sardine-herring-scad","skipjack herring","alosa chrysochloris","alosa","chrysochloris","Sp_1328"
"57","Sardine-herring-scad","spanish sardine","sardinella aurita","sardinella","aurita","Sp_1329"
"57","Sardine-herring-scad","spanish sardine","sardinella anchovia","sardinella","anchovia","Sp_1330"
"57","Sardine-herring-scad","threadfin shad","dorosoma petenense","dorosoma","petenense","Sp_1331"
"57","Sardine-herring-scad","blueback herring","alosa aestivalis","alosa","aestivalis","Sp_1332"
"57","Sardine-herring-scad","allis shad","alosa alosa","alosa","alosa","Sp_1333"
"57","Sardine-herring-scad","skipjack shad","alosa chrysochloris","alosa","chrysochloris","Sp_1334"
"57","Sardine-herring-scad","american shad","alosa sapidissima","alosa","sapidissima","Sp_1335"
"57","Sardine-herring-scad","shad","alosa sp","alosa","sp","Sp_1336"
"57","Sardine-herring-scad","sardinella","amblygaster sp","amblygaster","sp","Sp_1337"
"57","Sardine-herring-scad","australian herring","arripis georgianus","arripis","georgianus","Sp_1338"
"57","Sardine-herring-scad","shrimp scad","atule kalla","atule","kalla","Sp_1339"
"57","Sardine-herring-scad","yellowtail scad","atule mate","atule","mate","Sp_1340"
"57","Sardine-herring-scad","dogtooth herring","chirocentrodon bleekerianus","chirocentrodon","bleekerianus","Sp_1341"
"57","Sardine-herring-scad","amberstripe scad","decapterus hypodus","decapterus","hypodus","Sp_1342"
"57","Sardine-herring-scad","redtail scad","decapterus kurroides","decapterus","kurroides","Sp_1343"
"57","Sardine-herring-scad","shortfin scad","decapterus macrosoma","decapterus","macrosoma","Sp_1344"
"57","Sardine-herring-scad","japanese scad","decapterus maruadsi","decapterus","maruadsi","Sp_1345"
"57","Sardine-herring-scad","amberstripe scad","decapterus muroadsi","decapterus","muroadsi","Sp_1346"
"57","Sardine-herring-scad","mackerel scad","decapterus pinnulatus","decapterus","pinnulatus","Sp_1347"
"57","Sardine-herring-scad","indian scad","decapterus russelli","decapterus","russelli","Sp_1348"
"57","Sardine-herring-scad","scad","decapterus sp","decapterus","sp","Sp_1349"
"57","Sardine-herring-scad","roughear scad","decapterus tabl","decapterus","tabl","Sp_1350"
"57","Sardine-herring-scad","american gizzard shad","dorosoma cepedianum","dorosoma","cepedianum","Sp_1351"
"57","Sardine-herring-scad","shad","dorosoma sp","dorosoma","sp","Sp_1352"
"57","Sardine-herring-scad","red-eye round herring","etrumeus sadina","etrumeus","sadina","Sp_1353"
"57","Sardine-herring-scad","round herring","etrumeus sp","etrumeus","sp","Sp_1354"
"57","Sardine-herring-scad","red-eye round herring","etrumeus teres","etrumeus","teres","Sp_1355"
"57","Sardine-herring-scad","whitehead's round herring","etrumeus whiteheadi","etrumeus","whiteheadi","Sp_1356"
"57","Sardine-herring-scad","false herring","harengula clupeola","harengula","clupeola","Sp_1357"
"57","Sardine-herring-scad","redear herring","harengula humeralis","harengula","humeralis","Sp_1358"
"57","Sardine-herring-scad","redear sardine","harengula humeralis","harengula","humeralis","Sp_1359"
"57","Sardine-herring-scad","scaled herring","harengula jaguana","harengula","jaguana","Sp_1360"
"57","Sardine-herring-scad","herring","harengula pensacolae","harengula","pensacolae","Sp_1361"
"57","Sardine-herring-scad","herring","harengula sp","harengula","sp","Sp_1362"
"57","Sardine-herring-scad","pacific flatiron herring","harengula thrissina","harengula","thrissina","Sp_1363"
"57","Sardine-herring-scad","sardinella","harengula zunasi","harengula","zunasi","Sp_1364"
"57","Sardine-herring-scad","bluestripe herring","herklotsicthyes quadrimaculatus","herklotsicthyes","quadrimaculatus","Sp_1365"
"57","Sardine-herring-scad","kelee shad","hilsa kelee","hilsa","kelee","Sp_1366"
"57","Sardine-herring-scad","dwarf round herring","jenkinsia lamprotaenia","jenkinsia","lamprotaenia","Sp_1367"
"57","Sardine-herring-scad","round herring","jenkinsia sp","jenkinsia","sp","Sp_1368"
"57","Sardine-herring-scad","sardinella","juvenile sardinella","juvenile","sardinella","Sp_1369"
"57","Sardine-herring-scad","capelin","mallotus villosus","mallotus","villosus","Sp_1370"
"57","Sardine-herring-scad","guiana longfin herring","odontognathus mucronatus","odontognathus","mucronatus","Sp_1371"
"57","Sardine-herring-scad","pacific thread herring","ophistonema libertate","ophistonema","libertate","Sp_1372"
"57","Sardine-herring-scad","pacific thread herring","opisthonema libertate","opisthonema","libertate","Sp_1373"
"57","Sardine-herring-scad","thread herring","opisthonema oglinum","opisthonema","oglinum","Sp_1374"
"57","Sardine-herring-scad","caille","pellona harroweri","pellona","harroweri","Sp_1375"
"57","Sardine-herring-scad","sprat","rhinosardinia bahiensis","rhinosardinia","bahiensis","Sp_1376"
"57","Sardine-herring-scad","european pilchard","sardina pilchardus","sardina","pilchardus","Sp_1377"
