Group,Sciname,Common,EwE_name,EwE_num
mobile epifauna,LIBINIA EMARGINATA,COMMON SPIDER CRAB,Mobile epifauna,72
mobile epifauna,LIBINIA SP,SPIDER CRAB,Mobile epifauna,72
mobile epifauna,LIBINIA SPINOSA,SPIDER CRAB,Mobile epifauna,72
mobile epifauna,LIMULIDAE,HORSESHOE CRAB,Mobile epifauna,72
mobile epifauna,LIMULUS POLYPHEMUS,ATLANTIC HORSESHOE CRAB,Mobile epifauna,72
mobile epifauna,LIMULUS SP,HORSESHOE CRAB,Mobile epifauna,72
mobile epifauna,LITTORINIMORPHA,SNAIL,Mobile epifauna,72
mobile epifauna,LOXOPAGURUS LOXOCHELIS,HERMIT CRAB,Mobile epifauna,72
mobile epifauna,LYSIOSQUILLA GLABRIUSCULA,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,LYSIOSQUILLA SCABRICAUDA,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,LYSIOSQUILLA SP,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,LYSIOSQUILLIDAE,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,MACROPIPUS SP,CRAB,Mobile epifauna,72
mobile epifauna,MAJIDAE,SPIDER CRAB,Mobile epifauna,72
mobile epifauna,MENIPPE ADINA,GULF STONE CRAB,Mobile epifauna,72
mobile epifauna,MENIPPE MERCENARIA,FLORIDA STONE CRAB,Mobile epifauna,72
mobile epifauna,METANEPHROPS RUBELLUS,URUGAVIAN LOBSTER,Mobile epifauna,72
mobile epifauna,MITHRAX SCULPTUS,RUBY RED MITHRAX CRAB,Mobile epifauna,72
mobile epifauna,MITHRAX SP,CLINGING CRAB,Mobile epifauna,72
mobile epifauna,MITHRAX SPINOSISSIMUS,WEST INDIAN SPIDER CRAB,Mobile epifauna,72
mobile epifauna,MUNIDA SP,SQUAT LOBSTER,Mobile epifauna,72
mobile epifauna,MURICIDAE,FROG SNAIL,Mobile epifauna,72
mobile epifauna,NANNOSQUILLIDAE,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,NATICIDAE,MOON SNAIL,Mobile epifauna,72
mobile epifauna,NEBALIA SP,NEBALIA,Mobile epifauna,72
mobile epifauna,NECTOCARCINUS INTEGRIFRONS,ROUGH ROCK CRAB,Mobile epifauna,72
mobile epifauna,NEOGONODACTYLUS SP,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,NEVERITA DUPLICATA,SHARK EYE,Mobile epifauna,72
mobile epifauna,NUDIBRANCH,NUDIBRANCH,Mobile epifauna,72
mobile epifauna,ODONTODACTYLIDAE,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,OPHIUROIDEA,BRITTLE STAR,Mobile epifauna,72
mobile epifauna,OVALIPES FLORIDANUS,FLORIDA LADY CRAB,Mobile epifauna,72
mobile epifauna,OVALIPES OCELLATUS,LADY CRAB,Mobile epifauna,72
mobile epifauna,OVALIPES QUADULPENSIS,SQUEAKING CRAB,Mobile epifauna,72
mobile epifauna,OVALIPES SP,LADY CRAB,Mobile epifauna,72
mobile epifauna,OVALIPES TRIMACULATUS,CRAB,Mobile epifauna,72
mobile epifauna,OXYGIRUS KERAUDRENII,SEA SNAIL,Mobile epifauna,72
mobile epifauna,PAGURIDAE,HERMIT CRAB,Mobile epifauna,72
mobile epifauna,PAGURIDAE/SHRIMP,SHRIMP/HERMIT CRABS,Mobile epifauna,72
mobile epifauna,PAGUROIDEA,HERMIT CRAB,Mobile epifauna,72
mobile epifauna,PAGURUS IMPRESSUS,PALMATE HERMIT CRAB,Mobile epifauna,72
mobile epifauna,PAGURUS LONGICARPUS,LONG-CLAW HERMIT CRAB,Mobile epifauna,72
mobile epifauna,PAGURUS POLLICARIS,FLAT-CLAWED HERMIT CRAB,Mobile epifauna,72
mobile epifauna,PAGURUS SP,HERMIT CRAB,Mobile epifauna,72
mobile epifauna,PALICIDAE,STILT CRAB,Mobile epifauna,72
mobile epifauna,PARASQUILLA COCCINEA,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,PARTHENOPIDAE,ELBOW CRAB,Mobile epifauna,72
mobile epifauna,PERSEPHONA PUNCTATA,PURSE CRAB,Mobile epifauna,72
mobile epifauna,PETROLISTHES GALATHINUS,PORCELAIN CRAB,Mobile epifauna,72
mobile epifauna,PILUMNUS PANNOSUS,BEADED HAIRY CRAB,Mobile epifauna,72
mobile epifauna,PILUMNUS SAYI,SPINEBACK HAIRY CRAB,Mobile epifauna,72
mobile epifauna,PITHO ACULEATA,MASSIVE URN CRAB,Mobile epifauna,72
mobile epifauna,PITHO ANISODON,OVAL URN CRAB,Mobile epifauna,72
mobile epifauna,PLEURONCODES PLANIPES,PELAGIC RED CRAB,Mobile epifauna,72
mobile epifauna,PLEURONCODES SP,RED CRAB,Mobile epifauna,72
mobile epifauna,PODOPHTHALMUS VIGIL,LONG-EYED SWIMMING CRAB,Mobile epifauna,72
mobile epifauna,POLINICES DUPLICATA,SEA SNAIL,Mobile epifauna,72
mobile epifauna,PORCELLANIDAE,PORCELAIN CRAB,Mobile epifauna,72
mobile epifauna,PORTUNIDAE,SWIMMING CRAB,Mobile epifauna,72
mobile epifauna,PORTUNUS DEPRESSIFRONS,FLATFACE SWIMMING CRAB,Mobile epifauna,72
mobile epifauna,PORTUNUS DEPURATOR,HARBOR CRAB,Mobile epifauna,72
mobile epifauna,PORTUNUS FLORIDANUS,PORTUNID CRAB,Mobile epifauna,72
mobile epifauna,PORTUNUS GIBBESII,IRIDESCENT SWIMMING CRAB,Mobile epifauna,72
mobile epifauna,PORTUNUS ORDWAYI,REDHAIR SWIMMING CRAB,Mobile epifauna,72
mobile epifauna,PORTUNUS SANGUINOLENTUS ,THREE-SPOT SWIMMING CRAB,Mobile epifauna,72
mobile epifauna,PORTUNUS SAYI,SARGASSUM SWIMMING CRAB,Mobile epifauna,72
mobile epifauna,PORTUNUS SP,SWIMMING CRAB,Mobile epifauna,72
mobile epifauna,PORTUNUS SPINICARPUS,LONGSPINE SWIMMING CRAB,Mobile epifauna,72
mobile epifauna,PORTUNUS SPINIMANUS,BLOTCHED SWIMMING CRAB,Mobile epifauna,72
mobile epifauna,PORTUNUS XANTUSSI AFFINIS,SWIMMING CRAB,Mobile epifauna,72
mobile epifauna,POTAMIDIDAE,SNAIL,Mobile epifauna,72
mobile epifauna,PSEUDOSQUILLA CILIATA,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,PSEUDOSQUILLIDAE,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,PTEROCHIRUS SP,HERMIT CRAB,Mobile epifauna,72
mobile epifauna,PYCNOGONIDA,SEA SPIDER,Mobile epifauna,72
mobile epifauna,RANANOIDES SP,FROG CRAB,Mobile epifauna,72
mobile epifauna,RANIDAE,FROG,Mobile epifauna,72
mobile epifauna,RANILIA MURICATA,MURICATE FROG CRAB,Mobile epifauna,72
mobile epifauna,RANINIDAE,FROG CRAB,Mobile epifauna,72
mobile epifauna,RANINOIDAE,CRAB,Mobile epifauna,72
mobile epifauna,SINUM PERSPECTIVUM,BABY EAR,Mobile epifauna,72
mobile epifauna,SQUILLA BIFORMIS,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,SQUILLA CHYDAEA,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,SQUILLA EMPRISA,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,SQUILLA EMPUSA,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,SQUILLA EMPUSA LARVAE,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,SQUILLA MANTIS,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,SQUILLA NEGLECTA,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,SQUILLA SP,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,SQUILLIDAE,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,STENOPODIDEA,LOBSTER-LIKE CRUST,Mobile epifauna,72
mobile epifauna,STENORHYNCHUS SETICORNIS,ARROW CRAB,Mobile epifauna,72
mobile epifauna,STOMATOPODA,MANTIS SHRIMP,Mobile epifauna,72
mobile epifauna,STROMBIDAE,CONCH,Mobile epifauna,72
mobile epifauna,STROMBUS GIGAS,QUEEN CONCH,Mobile epifauna,72
mobile epifauna,STRUTHIOLARIDAE,SNAIL,Mobile epifauna,72
mobile epifauna,SYNAXIDAE,FURRY LOBSTER,Mobile epifauna,72
mobile epifauna,THALASSINIDAE,MUD LOBSTER,Mobile epifauna,72
mobile epifauna,HOMARUS AMERICANUS,AMERICAN LOBSTER,Mobile epifauna,72
mobile epifauna,NEPHROPIDAE,LOBSTER,Mobile epifauna,72
mobile epifauna,PALINURA SP,LOBSTER,Mobile epifauna,72
mobile epifauna,PALINURIDAE,SPINY LOBSTER,Mobile epifauna,72
mobile epifauna,PANULIRUS ARGUS,CARIBBEAN SPINY LOBSTER,Mobile epifauna,72
mobile epifauna,PANULIRUS SP,SPINY LOBSTER,Mobile epifauna,72
mobile epifauna,SCYLLARIDAE,SLIPPER LOBSTER,Mobile epifauna,72
mobile epifauna,SCYLLARIDES AEQUINOCTIALIS,SPANISH SLIPPER LOBSTER,Mobile epifauna,72
mobile epifauna,SCYLLARIDES NODIFER,RIDGED SLIPPER LOBSTER,Mobile epifauna,72
mobile epifauna,SCYLLARUS CRENATUS,CHACE SLIPPER LOBSTER,Mobile epifauna,72
mobile epifauna,SCYLLARUS SP,SLIPPER LOBSTER,Mobile epifauna,72
mobile epifauna,ACETES AMERICANUS,SHRIMP,Mobile epifauna,72
mobile epifauna,ACETES CHINENSIS,SHRIMP,Mobile epifauna,72
mobile epifauna,ACETES SP,SHRIMP,Mobile epifauna,72
mobile epifauna,ALPHEIDAE,SNAPPING SHRIMP,Mobile epifauna,72
mobile epifauna,ALPHEUS HETEROCHAELIS,BIGCLAW SNAPPING SHRIMP,Mobile epifauna,72
mobile epifauna,ALPHEUS HETEROCHELIS,BIGCLAW SNAPPING SHRIMP,Mobile epifauna,72
mobile epifauna,ALPHEUS NORMANNI,GREEN SNAPPING SHRIMP,Mobile epifauna,72
mobile epifauna,ALPHEUS SP,PISTOL SHRIMP,Mobile epifauna,72
mobile epifauna,AMPHIPODA,AMPHIPOD,Mobile epifauna,72
mobile epifauna,ARISTEIDAE,GAMBA SHRIMP,Mobile epifauna,72
mobile epifauna,ARTEMESIA LONGINARIS,ARGENTINE STILETTO SHRIMP,Mobile epifauna,72
mobile epifauna,ASTACIDAE,FRESHWATER CRAYFISH,Mobile epifauna,72
mobile epifauna,ASTACOIDEA,CRAYFISH,Mobile epifauna,72
mobile epifauna,ATYIDAE,SHRIMP,Mobile epifauna,72
mobile epifauna,AXIIDAE,LOBSTER SHRIMP,Mobile epifauna,72
mobile epifauna,BATEA CATHARINENSIS,AMPHIPOD,Mobile epifauna,72
mobile epifauna,BATILLARIUM MINIMA,FALSE CERITH,Mobile epifauna,72
mobile epifauna,BENTHESICYMIDAE,SHRIMP,Mobile epifauna,72
mobile epifauna,BITTIUM SP,HORN SNAIL,Mobile epifauna,72
mobile epifauna,BRACHYSCELIDAE,AMPHIPOD,Mobile epifauna,72
mobile epifauna,BRACHYSCELUS CRUSCULUM,AMPHIPOD,Mobile epifauna,72
mobile epifauna,BRACYSCELIDAE,AMPHIPOD,Mobile epifauna,72
mobile epifauna,CAMBARIDAE,CRAYFISH,Mobile epifauna,72
mobile epifauna,CAPRELLIDAE,CAPRELLID AMPHIPOD,Mobile epifauna,72
mobile epifauna,CARIDEA,CARIDEAN SHRIMP,Mobile epifauna,72
mobile epifauna,CERITHIIDAE,CERITH,Mobile epifauna,72
mobile epifauna,CIROLANA SP,ISOPOD,Mobile epifauna,72
mobile epifauna,COROPHIUM SP,AMPHIPOD,Mobile epifauna,72
mobile epifauna,CRANGON CRANGON,SAND SHRIMP,Mobile epifauna,72
mobile epifauna,CRANGON SEPTEMSPINOSA,SAND SHRIMP,Mobile epifauna,72
mobile epifauna,CRANGON SP,SAND SHRIMP,Mobile epifauna,72
mobile epifauna,CRANGONIDAE,PRAWN,Mobile epifauna,72
mobile epifauna,CRANGONIDAE,SAND SHRIMP,Mobile epifauna,72
mobile epifauna,CUMACEA,HOODED SHRIMP,Mobile epifauna,72
mobile epifauna,CYATHURA SP,ISOPOD,Mobile epifauna,72
mobile epifauna,CYMOTHIDAE,ISOPOD,Mobile epifauna,72
mobile epifauna,CYPHOCARIDIDAE,AMPHIPOD,Mobile epifauna,72
mobile epifauna,CYPRIDAE,OSTRACOD,Mobile epifauna,72
mobile epifauna,CYPRIS SP,CYPRIS,Mobile epifauna,72
mobile epifauna,DENDROBRANCHIATA,PRAWN,Mobile epifauna,72
mobile epifauna,ERICHSONELLA ATTENUATA,ISOPOD,Mobile epifauna,72
mobile epifauna,EURYPANOPEUS DEPRESSUS,MUD CRAB,Mobile epifauna,72
mobile epifauna,EURYPANOPEUS SP,MUD CRAB,Mobile epifauna,72
mobile epifauna,EXCIROLANA,ISOPOD,Mobile epifauna,72
mobile epifauna,FARFANTEPENAEUS CALIFORNIENSIS,YELLOWLEG SHRIMP,Mobile epifauna,72
mobile epifauna,GAMMARIDAE,GAMMARID AMPHIPOD,Mobile epifauna,72
mobile epifauna,GAMMARUS SP,AMPHIPOD,Mobile epifauna,72
mobile epifauna,HALIPOROIDES SP,PRAWN,Mobile epifauna,72
mobile epifauna,HEMITHYPHIS SP,AMPHIPOD,Mobile epifauna,72
mobile epifauna,HEMITHYPHIS TENUIMANUS,AMPHIPOD,Mobile epifauna,72
mobile epifauna,HETEROCARPOIDES LAEVICARINA,NYLON SHRIMP,Mobile epifauna,72
mobile epifauna,HETEROCARPUS ENSIFER,NYLON SHRIMP,Mobile epifauna,72
mobile epifauna,HETEROCARPUS VICARIUS,NYLON SHRIMP,Mobile epifauna,72
mobile epifauna,HIPPOLYTE PLEURACANTHUS,FALSE ZOSTERA SHRIMP,Mobile epifauna,72
mobile epifauna,HIPPOLYTE SP,BROKEN-BACK SHRIMP,Mobile epifauna,72
mobile epifauna,HIPPOLYTE ZOSTERICOLA,ZOSTERA SHRIMP,Mobile epifauna,72
mobile epifauna,HIPPOLYTIDAE,CLEANER SHRIMP,Mobile epifauna,72
mobile epifauna,HYPERIIDEA,HYPERIID AMPHIPOD,Mobile epifauna,72
mobile epifauna,IDOTEA METALLICA,ISOPOD,Mobile epifauna,72
mobile epifauna,IDOTEA RESECATA,ISOPOD,Mobile epifauna,72
mobile epifauna,ISOPODA,ISOPOD,Mobile epifauna,72
mobile epifauna,LATREUTES FOCURUM,SARGASSUM SHRIMP,Mobile epifauna,72
mobile epifauna,LATREUTES PARVULUS,SARGASSUM SHRIMP,Mobile epifauna,72
mobile epifauna,LEANDER TENUICORNIS,BROWN GLASS SHRIMP,Mobile epifauna,72
mobile epifauna,LEPTOCHELA GRACILIS,LESSER GLASS SHRIMP,Mobile epifauna,72
mobile epifauna,LEPTOCHELA SERRATORBITA,COMBCLAW SHRIMP,Mobile epifauna,72
mobile epifauna,LIVONECA SP,ISOPOD,Mobile epifauna,72
mobile epifauna,LUCIFER FAXONI,LUCIFER SHRIMP,Mobile epifauna,72
mobile epifauna,LUCIFER SP,PRAWN,Mobile epifauna,72
mobile epifauna,LUCIFERINAE,PRAWN,Mobile epifauna,72
mobile epifauna,LYSMATA SP,PEPPERMINT SHRIMP,Mobile epifauna,72
mobile epifauna,LYSMATA WURDEMANNI,PEPPERMINT SHRIMP,Mobile epifauna,72
mobile epifauna,MACROBRACHIUM OHIONE,OHIO SHRIMP,Mobile epifauna,72
mobile epifauna,MARGINELLIDAE,MARGIN SHELL,Mobile epifauna,72
mobile epifauna,MELICERTUS LATISULCATUS,KING PRAWN,Mobile epifauna,72
mobile epifauna,METAPENAEOPSIS GOODEI,VELVET SHRIMP,Mobile epifauna,72
mobile epifauna,METAPENAEOPSIS SP,VELVET SHRIMP,Mobile epifauna,72
mobile epifauna,METAPENAEUS SP,PRAWN,Mobile epifauna,72
mobile epifauna,MICROCRUSTACEAN,MICROCRUSTACEAN,Mobile epifauna,72
mobile epifauna,MYSIDAE,MYSID SHRIMP,Mobile epifauna,72
mobile epifauna,NASSARIIDAE,MUD SNAIL,Mobile epifauna,72
mobile epifauna,NATANTIA,NATANTIA,Mobile epifauna,72
mobile epifauna,NEOMYSIS AMERICANA,OPOSSUM SHRIMP,Mobile epifauna,72
mobile epifauna,NEOPANOPE SP,CRAB,Mobile epifauna,72
mobile epifauna,NEOPANOPEUS,MUD CRAB,Mobile epifauna,72
mobile epifauna,NEOPONTONIDES BEAUFORTENSIS,SHRIMP,Mobile epifauna,72
mobile epifauna,NERITINIDAE,NERITE,Mobile epifauna,72
mobile epifauna,OGYRIDIDAE,CARIDEAN SHRIMP,Mobile epifauna,72
mobile epifauna,OPLOPHORIDAE,PELAGIC SHRIMP,Mobile epifauna,72
mobile epifauna,OSTRACODA,SEED SHRIMP,Mobile epifauna,72
mobile epifauna,PALAEMONETES PUGIO,DAGGERBLADE GRASS SHRIMP,Mobile epifauna,72
mobile epifauna,PALAEMONETES SP,GRASS SHRIMP,Mobile epifauna,72
mobile epifauna,PALAEMONETES VULGARIS,COMMON GRASS SHRIMP,Mobile epifauna,72
mobile epifauna,PALAEMONIDAE,PALAEMONID SHRIMP,Mobile epifauna,72
mobile epifauna,PANDALIDAE,PANDALID SHRIMP,Mobile epifauna,72
mobile epifauna,PANDALUS BOREALIS,PINK SHRIMP,Mobile epifauna,72
mobile epifauna,PANDALUS SP,PANDALID SHRIMP,Mobile epifauna,72
mobile epifauna,PANOPEIDAE,MUD CRAB,Mobile epifauna,72
mobile epifauna,PANOPEUS HERBSTII,MUD CRAB,Mobile epifauna,72
mobile epifauna,PANOPEUS SP,MUD CRAB,Mobile epifauna,72
mobile epifauna,PARAPENAEUS ATLANTICA,GUINEA SHRIMP,Mobile epifauna,72
mobile epifauna,PARAPENAEUS LONGIROSTRIS,DEEP-WATER ROSE SHRIMP,Mobile epifauna,72
mobile epifauna,PARAPRONOE CLAUSOIDES,HYPERIID AMPHIPOD,Mobile epifauna,72
mobile epifauna,PASIPHAEIDAE,GLASS SHRIMP,Mobile epifauna,72
mobile epifauna,PEISOS PETRUNKEVITCHI,SHRIMP,Mobile epifauna,72
mobile epifauna,PEISOS SPP,SERGESTID SHRIMP,Mobile epifauna,72
mobile epifauna,PENAEUS BRAZILIENSIS,RED SPOTTED SHRIMP,Mobile epifauna,72
mobile epifauna,PERACARIDA,PERACARID,Mobile epifauna,72
mobile epifauna,PERICLEMENES SP,SHRIMP,Mobile epifauna,72
mobile epifauna,PHRONIMA SEDENTARIA,AMPHIPOD,Mobile epifauna,72
mobile epifauna,PHRONIMA SP,AMPHIPOD,Mobile epifauna,72
mobile epifauna,PHRONIMIDAE,AMPHIPOD,Mobile epifauna,72
mobile epifauna,PHROSINA SEMILUNATA,AMPHIPOD,Mobile epifauna,72
mobile epifauna,PHROSINIDAE,AMPHIPOD,Mobile epifauna,72
mobile epifauna,PINNIXA BREVIPOLEX,PEA CRAB,Mobile epifauna,72
mobile epifauna,PINNIXA CYLINDRICA,PEA CRAB,Mobile epifauna,72
mobile epifauna,PINNOTHERIDAE,PEA CRAB,Mobile epifauna,72
mobile epifauna,PLATYSCELIDAE,HYPERIID AMPHIPOD,Mobile epifauna,72
mobile epifauna,PLATYSCELUS OVOIDES,HYPERIID AMPHIPOD,Mobile epifauna,72
mobile epifauna,PLATYSCELUS SP,HYPERIID AMPHIPOD,Mobile epifauna,72
mobile epifauna,PLEOTICUS MUELLERI,ARGENTINE RED SHRIMP,Mobile epifauna,72
mobile epifauna,PLESIONIKA SP,SHRIMP,Mobile epifauna,72
mobile epifauna,PROCAMBARUS ALLENI,CRAYFISH,Mobile epifauna,72
mobile epifauna,PROCAMBARUS SP,CRAYFISH,Mobile epifauna,72
mobile epifauna,PROCESSA SP,CARIDEAN SHRIMP,Mobile epifauna,72
mobile epifauna,PROCESSIDAE,CARIDEAN SHRIMP,Mobile epifauna,72
mobile epifauna,PRONOIDAE,AMPHIPOD,Mobile epifauna,72
mobile epifauna,PSEUDOMEDAEUS AGASSIZI,MUD CRAB,Mobile epifauna,72
mobile epifauna,PSEUDOMEDAEUS SP,MUD CRAB,Mobile epifauna,72
mobile epifauna,RHITHROPANOPEUS HARRISII,HARRIS MUD CRAB,Mobile epifauna,72
mobile epifauna,RIMAPENAEUS SP,PENAEID SHRIMP,Mobile epifauna,72
mobile epifauna,SERGESTES LUCENS,SERGESTID SHRIMP,Mobile epifauna,72
mobile epifauna,SERGESTES SP,SERGESTID SHRIMP,Mobile epifauna,72
mobile epifauna,SERGESTIDAE,SERGESTID SHRIMP,Mobile epifauna,72
mobile epifauna,SERGESTOIDEA,SERGESTOID,Mobile epifauna,72
mobile epifauna,SEROLIS SP,ISOPOD,Mobile epifauna,72
mobile epifauna,SHRIMP,PRAWN,Mobile epifauna,72
mobile epifauna,SHRIMP,SHRIMP,Mobile epifauna,72
mobile epifauna,SICYONIA BREVIROSTRIS,BROWN ROCK SHRIMP,Mobile epifauna,72
mobile epifauna,SICYONIA DORSALIS,LESSER ROCK SHRIMP,Mobile epifauna,72
mobile epifauna,SICYONIA GALEATA,ROCK SHRIMP,Mobile epifauna,72
mobile epifauna,SICYONIA SP,ROCK SHRIMP,Mobile epifauna,72
mobile epifauna,SICYONIDAE,ROCK SHRIMP,Mobile epifauna,72
mobile epifauna,SICYONINAE,ROCK SHRIMP,Mobile epifauna,72
mobile epifauna,SOLENOCERA AGASSIZI,KOLOBRI SHRIMP,Mobile epifauna,72
mobile epifauna,SOLENOCERA ATLANTIDIS,DWARF HUMPBACK SHRIMP,Mobile epifauna,72
mobile epifauna,SOLENOCERA CHOPRAI,RIDGEBACK SHRIMP,Mobile epifauna,72
mobile epifauna,SOLENOCERA SP,DEEP-SEA MUD SHRIMP,Mobile epifauna,72
mobile epifauna,SOLENOCERIDAE,DEEP-SEA MUD SHRIMP,Mobile epifauna,72
mobile epifauna,SYNALPHEUS FRITZMUELLERI,SPECKLED SNAPPING SHRIMP,Mobile epifauna,72
mobile epifauna,TANAIDACEA,TANAID,Mobile epifauna,72
mobile epifauna,THEMISTO COMPRESSA,AMPHIPOD,Mobile epifauna,72
mobile epifauna,TOZEUMA CAROLINENSE,ARROW SHRIMP,Mobile epifauna,72
mobile epifauna,TRACHYPENAEUS CONSTRICTUS,ROUGHBACK SHRIMP,Mobile epifauna,72
mobile epifauna,TRACHYPENAEUS CONSTRICTUS,ROUGHNECK SHRIMP,Mobile epifauna,72
mobile epifauna,TRACHYPENAEUS SIMILIS,ROUGHBACK SHRIMP,Mobile epifauna,72
mobile epifauna,TRACHYPENAEUS SP,ROUGHBACK SHRIMP,Mobile epifauna,72
mobile epifauna,TYVIDAE,AMPHIPOD,Mobile epifauna,72
mobile epifauna,XANTHIDAE,MUD CRAB,Mobile epifauna,72
mobile epifauna,XIPHOPENAEUS KROYERI,ATLANTIC SEABOB,Mobile epifauna,72
zooplankton,SCYPHOSA,JELLYFISH,Zooplankton,73
zooplankton,CATFISH EGGS,CATFISH EGGS,Zooplankton,73
zooplankton,DACTYLOPTERUS VOLITANS LARVAE,FISH LARVAE,Zooplankton,73
zooplankton,FINGERLING,LARVAL FISH,Zooplankton,73
zooplankton,FISH EGG,FISH EGG,Zooplankton,73
zooplankton,FISH LARVAE,FISH LARVAE,Zooplankton,73
zooplankton,FISH LARVAE AND EGGS,FISH LARVAE AND EGGS,Zooplankton,73
zooplankton,JUV/LARVAL FISH,LARVAL FISH,Zooplankton,73
zooplankton,JUVENILE/LARVAL FISH,JUVENILE/LARVAL FISH,Zooplankton,73
zooplankton,LARVAL FISH,LARVAL FISH,Zooplankton,73
zooplankton,CTENOPHORA,CTENOPHORE,Zooplankton,73
zooplankton,DIPHYIDAE,SIPHONOPHORE,Zooplankton,73
zooplankton,GELATINOUS MATERIAL,GELATINOUS MATERIAL,Zooplankton,73
zooplankton,MEDUSA,MEDUSA,Zooplankton,73
zooplankton,MNEMIIDAE,COMB JELLY,Zooplankton,73
zooplankton,SCYPHOZOA,JELLYFISH,Zooplankton,73
zooplankton,SIPHONOPHORA,SIPHONOPHORE,Zooplankton,73
zooplankton,ANOMURA ZOEA,ANOMURA ZOEA,Zooplankton,73
zooplankton,BRACHYURA MEGALOPA,CRAB LARVAE,Zooplankton,73
zooplankton,BRACHYURA ZOOEA,CRAB LARVAE,Zooplankton,73
zooplankton,CALANOIDEA,CALANOID COPEPOD,Zooplankton,73
zooplankton,CARINARIIDAE,HETEROPOD,Zooplankton,73
zooplankton,CAVOLINIA SP,SEA BUTTERFLY,Zooplankton,73
zooplankton,CAVOLINIA UNCINATA,SEA BUTTERFLY,Zooplankton,73
zooplankton,CAVOLINIIDAE,SEA BUTTERFLY,Zooplankton,73
zooplankton,CEPHALOPOD LARVAE,CEPHALOPOD LARVAE,Zooplankton,73
zooplankton,CERATASPIS MONSTROSA LARVAE,SHRIMP LARVAE,Zooplankton,73
zooplankton,CERATASPIS SP,SHRIMP LARVAE,Zooplankton,73
zooplankton,CHAETOGNATHA,CHAETOGNATH,Zooplankton,73
zooplankton,CIRRIPEDIA LARVAE,BARNACLE LARVAE,Zooplankton,73
zooplankton,CLADOCERA,WATER FLEA,Zooplankton,73
zooplankton,CLIO SP,PTEROPOD,Zooplankton,73
zooplankton,COPEPOD EGG,COPEPOD EGG,Zooplankton,73
zooplankton,COPEPODA,COPEPOD,Zooplankton,73
zooplankton,CRAB LARVAE,CRAB LARVAE,Zooplankton,73
zooplankton,CRAB MEGALOPA,CRAB MEGALOPA,Zooplankton,73
zooplankton,CRAB MEGALOPA AND ZOEA,CRAB MEGALOPA AND ZOEA,Zooplankton,73
zooplankton,CRAB ZOEA,CRAB ZOEA,Zooplankton,73
zooplankton,CRUSTACEAN LARVAE,CRUSTACEAN LARVAE,Zooplankton,73
zooplankton,CYCLOPOIDA,CYCLOPOID COPEPOD,Zooplankton,73
zooplankton,CYPRIS LARVAE,CYPRIS LARVAE,Zooplankton,73
zooplankton,DECAPOD LARVAE,DECAPOD LARVAE,Zooplankton,73
zooplankton,DROMIIDAE MEGALOPA,CRAB LARVAE,Zooplankton,73
zooplankton,EGG,EGG,Zooplankton,73
zooplankton,EUPHAUSIACEA,KRILL,Zooplankton,73
zooplankton,GASTROPOD EGG,GASTROPOD EGG,Zooplankton,73
zooplankton,GASTROPOD LARVAE,GASTROPOD LARVAE,Zooplankton,73
zooplankton,GELATINOUS ZOOPLANKTON,GELATINOUS ZOOPLANKTON,Zooplankton,73
zooplankton,GLAUCOTHOE,CRUSTACEAN LARVAE,Zooplankton,73
zooplankton,HARPACTICOIDA,HARPACTICOID COPEPOD,Zooplankton,73
zooplankton,HARPACTICOIDA NAUPLII,HARPACTICOIDA NAUPLII,Zooplankton,73
zooplankton,HERMIT CRAB LARVAE,HERMIT CRAB LARVAE,Zooplankton,73
zooplankton,HETEROPODA,HETEROPOD,Zooplankton,73
zooplankton,INVERTEBRATE EGG,INVERTEBRATE EGG,Zooplankton,73
zooplankton,INVERTEBRATE LARVAE,INVERTEBRATE LARVAE,Zooplankton,73
zooplankton,ISOPOD LARVAE,ISOPOD LARVAE,Zooplankton,73
zooplankton,LARVACEA,LARVACEAN,Zooplankton,73
zooplankton,LARVAE,LARVAE,Zooplankton,73
zooplankton,LARVAL CRUSTACEAN,CRUSTACEAN LARVAE,Zooplankton,73
zooplankton,LARVAL LOBSTER,LARVAL LOBSTER,Zooplankton,73
zooplankton,LARVAL NATANTIA,LARVAL NATANTIA,Zooplankton,73
zooplankton,LARVAL SQUILLA EMPUSA,LARVAL MANTIS SHRIMP,Zooplankton,73
