"","Blacktip shark","Dusky shark","Sandbar shark","Lrg. coastal sharks","Lrg. oceanic sharks","Atl. sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas","Billfish","Swordfish","Pelagic coastal piscivores","Amberjack","King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)","Skates-rays","Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invert. fdrs.","Dem. cstl. invrt. fdrs.","Bnthc. cstl. invrt. fdrs.","Tilefish","Gray triggerfish","Coastal omnivores","Reef omnivores","Lrg. oceanic planktivores","Sardine-herring-scad","Menhaden","Anchovy-silverside-killifish","Mullet","Butterfish","Red drum","Pink shrimp","Brown shrimp","White shrimp","Crab","Sessile epifauna","Mobile epifauna","Seagrass"
"Name","Depth_Blacktip-shark_grp6","Depth_Dusky-shark_grp7","Depth_Sandbar-shark_grp8","Depth_Lrg.-coastal-sharks_grp9","Depth_Lrg.-oceanic-sharks_grp10","Depth_Atl.-sharpnose-shark_grp11","Depth_Small-coastal-sharks_grp12","Depth_Yellowfin-tuna_grp13","Depth_Bluefin-tuna_grp14","Depth_Other-tunas_grp15","Depth_Billfish_grp16","Depth_Swordfish_grp17","Depth_Pelagic-coastal-piscivores_grp18","Depth_Amberjack_grp19","Depth_King-mackerel-(0-1yr)_grp21","Depth_King-mackerel-(1+yr)_grp22","Depth_Spanish-mackerel-(0-1yr)_grp23","Depth_Spanish-mackerel-(1+yr)_grp24","Depth_Skates-rays_grp25","Depth_Gag-grouper-(0-3yr)_grp26","Depth_Gag-grouper-(3+yr)_grp27","Depth_Red-grouper-(0-3yr)_grp28","Depth_Red-grouper-(3+yr)_grp28","Depth_Yellowedge-grouper-(0-3yr)_grp30","Depth_Yellowedge-grouper-(3+yr)_grp31","Depth_Goliath-grouper_grp32","Depth_Deep-water-grouper_grp33","Depth_Shallow-water-grouper_grp34","Depth_Red-snapper-(0yr)_grp35","Depth_Red-snapper-(1-2yr)_grp36","Depth_Red-snapper-(3+yr)_grp37","Depth_Vermilion-snapper_grp38","Depth_Mutton-snapper_grp39","Depth_Other-snapper_grp40","Depth_Inshore-coastal-piscivores_grp41","Depth_Sea-trout_grp42","Depth_Oceanic-piscivores_grp43","Depth_Benthic-piscivores_grp44","Depth_Reef-piscivores_grp45","Depth_Reef-invert.-fdrs._grp46","Depth_Dem.-cstl.-invrt.-fdrs._grp47","Depth_Bnthc.-cstl.-invrt.-fdrs._grp49","Depth_Tilefish_grp50","Depth_Gray-triggerfish_grp51","Depth_Coastal-omnivores_grp52","Depth_Reef-omnivores_grp53","Depth_Lrg.-oceanic-planktivores_grp55","Depth_Sardine-herring-scad_grp57","Depth_Menhaden_grp58,59,60,61,62","Depth_Anchovy-silverside-killifish_grp63","Depth_Mullet_grp64","Depth_Butterfish_grp65","Depth_Red-drum_grp48","Depth_Pink-shrimp_grp67","Depth_Brown-shrimp_grp68","Depth_White-shrimp_grp69","Depth_Crab_grp70","Depth_Sessile-epifauna_grp71","Depth_Mobile-epifauna_grp72","Depth_Seagrass_grp76"
"163","0","1","1","0.37","0.794444444444445","1","0.137404580152672","0.669230769230769","0.950289017341041","1","0.74","1","0","0.684027777777778","0","0","0","0","0.345794392523364","0","0","0","0","1","1","0","1","0","0","0","0.6","0.685","0","1","0","0","0.587443946188341","1","0","0","0","0.235294117647059","1","0","0","0","1","0.565217391304348","0","0","0.377777777777778","1","0","0.568027210884354","0.253424657534247","0","0","0","0","0"
"164","0","1","1","0.36","0.8","1","0.129770992366412","0.661538461538462","0.949132947976879","1","0.72","1","0","0.680555555555555","0","0","0","0","0.336448598130841","0","0","0","0","1","1","0","1","0","0","0","0.577777777777778","0.68","0","1","0","0","0.591928251121076","1","0","0","0","0.229946524064171","1","0","0","0","1","0.543478260869565","0","0","0.355555555555556","1","0","0.564625850340136","0.246575342465753","0","0","0","0","0"
"165","0","1","1","0.35","0.805555555555556","1","0.122137404580153","0.653846153846154","0.947976878612717","1","0.7","1","0","0.677083333333333","0","0","0","0","0.327102803738318","0","0","0","0","1","1","0","1","0","0","0","0.555555555555556","0.675","0","1","0","0","0.596412556053812","1","0","0","0","0.224598930481283","1","0","0","0","1","0.521739130434783","0","0","0.333333333333333","1","0","0.561224489795918","0.23972602739726","0","0","0","0","0"
"166","0","1","1","0.34","0.811111111111111","1","0.114503816793893","0.646153846153846","0.946820809248555","1","0.68","1","0","0.673611111111111","0","0","0","0","0.317757009345794","0","0","0","0","1","1","0","1","0","0","0","0.533333333333333","0.67","0","1","0","0","0.600896860986547","1","0","0","0","0.219251336898396","1","0","0","0","1","0.5","0","0","0.311111111111111","1","0","0.557823129251701","0.232876712328767","0","0","0","0","0"
"167","0","1","1","0.33","0.816666666666667","1","0.106870229007634","0.638461538461539","0.945664739884393","1","0.66","1","0","0.670138888888889","0","0","0","0","0.308411214953271","0","0","0","0","1","1","0","1","0","0","0","0.511111111111111","0.665","0","1","0","0","0.605381165919282","1","0","0","0","0.213903743315508","1","0","0","0","1","0.478260869565217","0","0","0.288888888888889","1","0","0.554421768707483","0.226027397260274","0","0","0","0","0"
"168","0","1","1","0.32","0.822222222222222","1","0.099236641221374","0.630769230769231","0.944508670520231","1","0.64","1","0","0.666666666666667","0","0","0","0","0.299065420560748","0","0","0","0","1","1","0","1","0","0","0","0.488888888888889","0.66","0","1","0","0","0.609865470852018","1","0","0","0","0.20855614973262","1","0","0","0","1","0.456521739130435","0","0","0.266666666666667","1","0","0.551020408163265","0.219178082191781","0","0","0","0","0"
"169","0","1","1","0.31","0.827777777777778","1","0.0916030534351145","0.623076923076923","0.943352601156069","1","0.62","1","0","0.663194444444444","0","0","0","0","0.289719626168224","0","0","0","0","1","1","0","1","0","0","0","0.466666666666667","0.655","0","1","0","0","0.614349775784753","1","0","0","0","0.203208556149733","1","0","0","0","1","0.434782608695652","0","0","0.244444444444444","1","0","0.547619047619048","0.212328767123288","0","0","0","0","0"
"170","0","1","1","0.3","0.833333333333333","1","0.083969465648855","0.615384615384615","0.942196531791908","1","0.6","1","0","0.659722222222222","0","0","0","0","0.280373831775701","0","0","0","0","1","1","0","1","0","0","0","0.444444444444444","0.65","0","1","0","0","0.618834080717489","1","0","0","0","0.197860962566845","1","0","0","0","1","0.41304347826087","0","0","0.222222222222222","1","0","0.54421768707483","0.205479452054795","0","0","0","0","0"
"171","0","1","1","0.29","0.838888888888889","1","0.0763358778625954","0.607692307692308","0.941040462427746","1","0.58","1","0","0.65625","0","0","0","0","0.271028037383178","0","0","0","0","1","1","0","1","0","0","0","0.422222222222222","0.645","0","0.977272727272727","0","0","0.623318385650224","1","0","0","0","0.192513368983957","1","0","0","0","1","0.391304347826087","0","0","0.2","1","0","0.540816326530612","0.198630136986301","0","0","0","0","0"
"172","0","1","1","0.28","0.844444444444444","1","0.0687022900763359","0.6","0.939884393063584","1","0.56","1","0","0.652777777777778","0","0","0","0","0.261682242990654","0","0","0","0","1","1","0","1","0","0","0","0.4","0.64","0","0.954545454545455","0","0","0.62780269058296","1","0","0","0","0.18716577540107","1","0","0","0","1","0.369565217391304","0","0","0.177777777777778","1","0","0.537414965986394","0.191780821917808","0","0","0","0","0"
"173","0","1","1","0.27","0.85","1","0.0610687022900763","0.592307692307692","0.938728323699422","1","0.54","1","0","0.649305555555555","0","0","0","0","0.252336448598131","0","0","0","0","1","1","0","1","0","0","0","0.377777777777778","0.635","0","0.931818181818182","0","0","0.632286995515695","1","0","0","0","0.181818181818182","1","0","0","0","1","0.347826086956522","0","0","0.155555555555556","1","0","0.534013605442177","0.184931506849315","0","0","0","0","0"
"174","0","1","1","0.26","0.855555555555556","1","0.0534351145038168","0.584615384615385","0.93757225433526","1","0.52","1","0","0.645833333333333","0","0","0","0","0.242990654205607","0","0","0","0","1","1","0","1","0","0","0","0.355555555555556","0.63","0","0.909090909090909","0","0","0.63677130044843","1","0","0","0","0.176470588235294","1","0","0","0","1","0.326086956521739","0","0","0.133333333333333","1","0","0.530612244897959","0.178082191780822","0","0","0","0","0"
"175","0","1","1","0.25","0.861111111111111","1","0.0458015267175573","0.576923076923077","0.936416184971098","1","0.5","1","0","0.642361111111111","0","0","0","0","0.233644859813084","0","0","0","0","1","1","0","1","0","0","0","0.333333333333333","0.625","0","0.886363636363636","0","0","0.641255605381166","1","0","0","0","0.171122994652406","1","0","0","0","1","0.304347826086957","0","0","0.111111111111111","1","0","0.527210884353742","0.171232876712329","0","0","0","0","0"
"176","0","1","1","0.24","0.866666666666667","1","0.0381679389312977","0.569230769230769","0.935260115606936","1","0.48","1","0","0.638888888888889","0","0","0","0","0.224299065420561","0","0","0","0","1","1","0","1","0","0","0","0.311111111111111","0.62","0","0.863636363636364","0","0","0.645739910313901","1","0","0","0","0.165775401069519","1","0","0","0","1","0.282608695652174","0","0","0.0888888888888889","1","0","0.523809523809524","0.164383561643836","0","0","0","0","0"
"177","0","1","1","0.23","0.872222222222222","1","0.0305343511450382","0.561538461538462","0.934104046242775","1","0.46","1","0","0.635416666666667","0","0","0","0","0.214953271028037","0","0","0","0","1","1","0","1","0","0","0","0.288888888888889","0.615","0","0.840909090909091","0","0","0.650224215246637","1","0","0","0","0.160427807486631","1","0","0","0","1","0.260869565217391","0","0","0.0666666666666667","1","0","0.520408163265306","0.157534246575342","0","0","0","0","0"
"178","0","1","1","0.22","0.877777777777778","1","0.0229007633587786","0.553846153846154","0.932947976878613","1","0.44","1","0","0.631944444444444","0","0","0","0","0.205607476635514","0","0","0","0","1","1","0","1","0","0","0","0.266666666666667","0.61","0","0.818181818181818","0","0","0.654708520179372","1","0","0","0","0.155080213903743","1","0","0","0","1","0.239130434782609","0","0","0.0444444444444444","1","0","0.517006802721088","0.150684931506849","0","0","0","0","0"
"179","0","1","1","0.21","0.883333333333333","1","0.0152671755725191","0.546153846153846","0.931791907514451","1","0.42","1","0","0.628472222222222","0","0","0","0","0.196261682242991","0","0","0","0","1","1","0","1","0","0","0","0.244444444444444","0.605","0","0.795454545454546","0","0","0.659192825112108","1","0","0","0","0.149732620320856","1","0","0","0","1","0.217391304347826","0","0","0.0222222222222222","1","0","0.513605442176871","0.143835616438356","0","0","0","0","0"
"180","0","1","1","0.2","0.888888888888889","1","0.00763358778625954","0.538461538461539","0.930635838150289","1","0.4","1","0","0.625","0","0","0","0","0.186915887850467","0","0","0","0","1","1","0","1","0","0","0","0.222222222222222","0.6","0","0.772727272727273","0","0","0.663677130044843","1","0","0","0","0.144385026737968","1","0","0","0","1","0.195652173913043","0","0","0","1","0","0.510204081632653","0.136986301369863","0","0","0","0","0"
"181","0","1","1","0.19","0.894444444444444","1","0","0.530769230769231","0.929479768786127","1","0.38","1","0","0.621527777777778","0","0","0","0","0.177570093457944","0","0","0","0","1","1","0","1","0","0","0","0.2","0.595","0","0.75","0","0","0.668161434977579","1","0","0","0","0.13903743315508","1","0","0","0","1","0.173913043478261","0","0","0","1","0","0.506802721088435","0.13013698630137","0","0","0","0","0"
"182","0","1","1","0.18","0.9","1","0","0.523076923076923","0.928323699421965","1","0.36","1","0","0.618055555555555","0","0","0","0","0.168224299065421","0","0","0","0","1","1","0","1","0","0","0","0.177777777777778","0.59","0","0.727272727272727","0","0","0.672645739910314","1","0","0","0","0.133689839572192","1","0","0","0","1","0.152173913043478","0","0","0","1","0","0.503401360544218","0.123287671232877","0","0","0","0","0"
"183","0","1","1","0.17","0.905555555555556","1","0","0.515384615384615","0.927167630057804","1","0.34","1","0","0.614583333333333","0","0","0","0","0.158878504672897","0","0","0","0","1","1","0","1","0","0","0","0.155555555555556","0.585","0","0.704545454545455","0","0","0.677130044843049","1","0","0","0","0.128342245989305","1","0","0","0","1","0.130434782608696","0","0","0","1","0","0.5","0.116438356164384","0","0","0","0","0"
"184","0","1","1","0.16","0.911111111111111","1","0","0.507692307692308","0.926011560693642","1","0.32","1","0","0.611111111111111","0","0","0","0","0.149532710280374","0","0","0","0","1","1","0","1","0","0","0","0.133333333333333","0.58","0","0.681818181818182","0","0","0.681614349775785","1","0","0","0","0.122994652406417","1","0","0","0","1","0.108695652173913","0","0","0","1","0","0.496598639455782","0.10958904109589","0","0","0","0","0"
"185","0","1","1","0.15","0.916666666666667","1","0","0.5","0.92485549132948","1","0.3","1","0","0.607638888888889","0","0","0","0","0.14018691588785","0","0","0","0","1","1","0","1","0","0","0","0.111111111111111","0.575","0","0.659090909090909","0","0","0.68609865470852","1","0","0","0","0.117647058823529","1","0","0","0","1","0.0869565217391304","0","0","0","1","0","0.493197278911565","0.102739726027397","0","0","0","0","0"
"186","0","1","1","0.14","0.922222222222222","1","0","0.492307692307692","0.923699421965318","1","0.28","1","0","0.604166666666667","0","0","0","0","0.130841121495327","0","0","0","0","1","1","0","1","0","0","0","0.0888888888888889","0.57","0","0.636363636363636","0","0","0.690582959641256","1","0","0","0","0.112299465240642","1","0","0","0","1","0.0652173913043478","0","0","0","1","0","0.489795918367347","0.0958904109589041","0","0","0","0","0"
"187","0","1","1","0.13","0.927777777777778","1","0","0.484615384615385","0.922543352601156","1","0.26","1","0","0.600694444444444","0","0","0","0","0.121495327102804","0","0","0","0","1","1","0","1","0","0","0","0.0666666666666667","0.565","0","0.613636363636364","0","0","0.695067264573991","1","0","0","0","0.106951871657754","1","0","0","0","1","0.0434782608695652","0","0","0","1","0","0.486394557823129","0.089041095890411","0","0","0","0","0"
"188","0","1","1","0.12","0.933333333333333","1","0","0.476923076923077","0.921387283236994","1","0.24","1","0","0.597222222222222","0","0","0","0","0.11214953271028","0","0","0","0","1","1","0","1","0","0","0","0.0444444444444444","0.56","0","0.590909090909091","0","0","0.699551569506726","1","0","0","0","0.101604278074866","1","0","0","0","1","0.0217391304347826","0","0","0","1","0","0.482993197278912","0.0821917808219178","0","0","0","0","0"
"189","0","1","1","0.11","0.938888888888889","1","0","0.469230769230769","0.920231213872832","1","0.22","1","0","0.59375","0","0","0","0","0.102803738317757","0","0","0","0","1","1","0","1","0","0","0","0.0222222222222222","0.555","0","0.568181818181818","0","0","0.704035874439462","1","0","0","0","0.0962566844919786","1","0","0","0","1","0","0","0","0","1","0","0.479591836734694","0.0753424657534247","0","0","0","0","0"
"190","0","1","1","0.1","0.944444444444445","1","0","0.461538461538462","0.919075144508671","1","0.2","1","0","0.590277777777778","0","0","0","0","0.0934579439252336","0","0","0","0","1","1","0","1","0","0","0","0","0.55","0","0.545454545454545","0","0","0.708520179372197","1","0","0","0","0.0909090909090909","1","0","0","0","1","0","0","0","0","1","0","0.476190476190476","0.0684931506849315","0","0","0","0","0"
"191","0","1","1","0.09","0.95","1","0","0.453846153846154","0.917919075144509","1","0.18","1","0","0.586805555555555","0","0","0","0","0.0841121495327103","0","0","0","0","1","1","0","1","0","0","0","0","0.545","0","0.522727272727273","0","0","0.713004484304933","1","0","0","0","0.0855614973262032","1","0","0","0","1","0","0","0","0","1","0","0.472789115646258","0.0616438356164384","0","0","0","0","0"
"192","0","1","1","0.08","0.955555555555556","1","0","0.446153846153846","0.916763005780347","1","0.16","1","0","0.583333333333333","0","0","0","0","0.0747663551401869","0","0","0","0","1","1","0","1","0","0","0","0","0.54","0","0.5","0","0","0.717488789237668","1","0","0","0","0.0802139037433155","1","0","0","0","1","0","0","0","0","1","0","0.469387755102041","0.0547945205479452","0","0","0","0","0"
"193","0","1","1","0.07","0.961111111111111","1","0","0.438461538461538","0.915606936416185","1","0.14","1","0","0.579861111111111","0","0","0","0","0.0654205607476635","0","0","0","0","1","1","0","1","0","0","0","0","0.535","0","0.477272727272727","0","0","0.721973094170404","1","0","0","0","0.0748663101604278","1","0","0","0","1","0","0","0","0","1","0","0.465986394557823","0.0479452054794521","0","0","0","0","0"
"194","0","1","1","0.06","0.966666666666667","1","0","0.430769230769231","0.914450867052023","1","0.12","1","0","0.576388888888889","0","0","0","0","0.0560747663551402","0","0","0","0","1","1","0","1","0","0","0","0","0.53","0","0.454545454545455","0","0","0.726457399103139","1","0","0","0","0.0695187165775401","1","0","0","0","1","0","0","0","0","1","0","0.462585034013605","0.0410958904109589","0","0","0","0","0"
"195","0","1","1","0.05","0.972222222222222","1","0","0.423076923076923","0.913294797687861","1","0.1","1","0","0.572916666666667","0","0","0","0","0.0467289719626168","0","0","0","0","1","1","0","1","0","0","0","0","0.525","0","0.431818181818182","0","0","0.730941704035874","1","0","0","0","0.0641711229946524","1","0","0","0","1","0","0","0","0","1","0","0.459183673469388","0.0342465753424658","0","0","0","0","0"
"196","0","1","1","0.04","0.977777777777778","1","0","0.415384615384615","0.912138728323699","0.984615384615385","0.08","1","0","0.569444444444444","0","0","0","0","0.0373831775700935","0","0","0","0","1","1","0","1","0","0","0","0","0.52","0","0.409090909090909","0","0","0.73542600896861","1","0","0","0","0.0588235294117647","1","0","0","0","1","0","0","0","0","1","0","0.45578231292517","0.0273972602739726","0","0","0","0","0"
"197","0","1","1","0.03","0.983333333333333","1","0","0.407692307692308","0.910982658959538","0.969230769230769","0.06","1","0","0.565972222222222","0","0","0","0","0.0280373831775701","0","0","0","0","1","1","0","1","0","0","0","0","0.515","0","0.386363636363636","0","0","0.739910313901345","1","0","0","0","0.053475935828877","1","0","0","0","1","0","0","0","0","1","0","0.452380952380952","0.0205479452054795","0","0","0","0","0"
"198","0","1","1","0.02","0.988888888888889","1","0","0.4","0.909826589595376","0.953846153846154","0.04","1","0","0.5625","0","0","0","0","0.0186915887850467","0","0","0","0","1","1","0","1","0","0","0","0","0.51","0","0.363636363636364","0","0","0.744394618834081","1","0","0","0","0.0481283422459893","1","0","0","0","1","0","0","0","0","1","0","0.448979591836735","0.0136986301369863","0","0","0","0","0"
"199","0","1","1","0.01","0.994444444444444","1","0","0.392307692307692","0.908670520231214","0.938461538461538","0.02","1","0","0.559027777777778","0","0","0","0","0.00934579439252336","0","0","0","0","1","1","0","1","0","0","0","0","0.505","0","0.340909090909091","0","0","0.748878923766816","1","0","0","0","0.0427807486631016","1","0","0","0","1","0","0","0","0","1","0","0.445578231292517","0.00684931506849315","0","0","0","0","0"
"200","0","1","1","0","1","1","0","0.384615384615385","0.907514450867052","0.923076923076923","0","1","0","0.555555555555556","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0.5","0","0.318181818181818","0","0","0.753363228699552","1","0","0","0","0.0374331550802139","1","0","0","0","1","0","0","0","0","1","0","0.442176870748299","0","0","0","0","0","0"
"201","0","1","1","0","1","1","0","0.376923076923077","0.90635838150289","0.907692307692308","0","1","0","0.552083333333333","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0.495","0","0.295454545454545","0","0","0.757847533632287","1","0","0","0","0.0320855614973262","1","0","0","0","1","0","0","0","0","1","0","0.438775510204082","0","0","0","0","0","0"
"202","0","1","1","0","1","1","0","0.369230769230769","0.905202312138728","0.892307692307692","0","1","0","0.548611111111111","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0.49","0","0.272727272727273","0","0","0.762331838565022","1","0","0","0","0.0267379679144385","1","0","0","0","1","0","0","0","0","1","0","0.435374149659864","0","0","0","0","0","0"
"203","0","1","1","0","1","1","0","0.361538461538462","0.904046242774567","0.876923076923077","0","1","0","0.545138888888889","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0.485","0","0.25","0","0","0.766816143497758","1","0","0","0","0.0213903743315508","1","0","0","0","1","0","0","0","0","1","0","0.431972789115646","0","0","0","0","0","0"
