"Right_limit","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40"
"439","0.00258386969794765","0.00258386969794765","0.00221873962399296","0.000134993558018253","6.51359251538795e-06","1.03085173673805e-05","9.08490667245212e-06","0.000516417832064348","3.6487044440615e-05","4.58735558531851e-06","0.0461954505196158","0.000228582804775208","0.00752496652937591","8.95257332679001e-06","0.049008900642574","1.0041632168963e-05","5.55102210628868e-06","7.26318184618599e-05","6.64524098160536e-06","6.64524098160536e-06","0.000101398127447931","0.000101398127447931","2.23605294657126e-07","5.99307949815793e-06","5.99307949815793e-06","5.99307949815793e-06","8.76737228151254e-07","6.64524098160536e-06","0.0556338475672444","5.64948806240626e-08","5.57390058585609e-07","7.46898477232566e-05","7.46898477232566e-05","7.46898477232566e-05","5.99307949815793e-06","3.96291324518671e-05","2.82591597975609e-06","1.72231486578484e-08","2.47055845173388e-05","2.44373881014951e-07","2.13908271256417e-06","2.79432841434487e-07","4.24937666871408e-07","1.36522341071342e-05","6.80097697613788e-05","4.37350796878716e-05","8.95242328660735e-11","0.000387675800074227","1.34567795287311e-06","1.0321751374315e-07","1.21654261156548e-06","1.26125151218869e-05","6.69520188313674e-06","9.99658599231443e-07","9.99658599231443e-07","9.99658599231443e-07","9.99658599231443e-07","9.99658599231443e-07","1.55242199842855e-05","0.000539851340148009","3.74097191448175e-05","0.000421637375479506","3.78128744710039e-06","8.6224235348966e-05","9.01781139412671e-05","7.3995927056759e-05","0.00485766328825809","6.62280971482168e-07","1.89750952834614e-08","0.000149079546297947","6.440984895326e-09","2.17641431476793e-09","7.66599590449999e-14"
"440","0.00265030314720254","0.00265030314720254","0.00227580669407348","0.000139021620052783","6.71933300362533e-06","1.06329975375513e-05","9.38390476690604e-06","0.000530307460224913","3.76560907404478e-05","4.74084044340483e-06","0.0472050439829994","0.000234806582547318","0.00770448050223908","9.22880093904991e-06","0.0500789261710767","1.0373453136487e-05","5.73088497788319e-06","7.49178959760693e-05","6.85816131444621e-06","6.85816131444621e-06","0.000105121312022759","0.000105121312022759","2.32812610174017e-07","6.18372003340856e-06","6.18372003340856e-06","6.18372003340856e-06","9.05708867900359e-07","6.85816131444621e-06","0.0569711801626624","5.86738312998165e-08","5.7628284700511e-07","7.70571507232707e-05","7.70571507232707e-05","7.70571507232707e-05","6.18372003340856e-06","4.07655140253271e-05","2.9192977277216e-06","1.80439247246266e-08","2.56180358012455e-05","2.53297337425902e-07","2.21676023897982e-06","2.89366396746985e-07","4.40043769506054e-07","1.41129473201803e-05","7.12126979091585e-05","4.51861555520973e-05","9.40762194808176e-11","0.000398681085480298","1.39170036048464e-06","1.07052107380188e-07","1.2581485747932e-06","1.30122957905033e-05","6.94248037366332e-06","1.04300243267982e-06","1.04300243267982e-06","1.04300243267982e-06","1.04300243267982e-06","1.04300243267982e-06","1.61079205791481e-05","0.000554927778501747","3.88249884390148e-05","0.000433606339051508","3.9067510679967e-06","8.92142783840538e-05","9.36791670725873e-05","7.62862797828249e-05","0.00500149613493383","6.87995597844642e-07","1.97220608846212e-08","0.000154351379342722","6.77321832144043e-09","2.26270047313683e-09","8.13937886790371e-14"
"441","0.00271844000066978","0.00271844000066978","0.0023343381232092","0.000143169857899455","6.93157203394847e-06","1.09676912255645e-05","9.69274324796738e-06","0.000544570461736834","3.88625918727522e-05","4.89946061001553e-06","0.0482355860940813","0.000241199778420174","0.00788824288447978","9.51355134861993e-06","0.0511710568018128","1.07162388528397e-05","5.91657568812662e-06","7.72759219369334e-05","7.07790378472092e-06","7.07790378472092e-06","0.000108981191355818","0.000108981191355818","2.42399051948219e-07","6.3804248269093e-06","6.3804248269093e-06","6.3804248269093e-06","9.35637869898342e-07","7.07790378472092e-06","0.0583386738140005","6.09368219045977e-08","5.95816007882097e-07","7.94994796887474e-05","7.94994796887474e-05","7.94994796887474e-05","6.3804248269093e-06","4.19344804384194e-05","3.0157652449094e-06","1.89038152037835e-08","2.65641857506462e-05","2.62546639025714e-07","2.29725849982214e-06","2.99653079813084e-07","4.55686878508018e-07","1.45892077005478e-05","7.45664570882042e-05","4.66853740714353e-05","9.88596583121897e-11","0.000409998659221272","1.43929673975062e-06","1.11029158495569e-07","1.30117746715406e-06","1.3424748193173e-05","7.19889170480521e-06","1.0882255935856e-06","1.0882255935856e-06","1.0882255935856e-06","1.0882255935856e-06","1.0882255935856e-06","1.67135675706915e-05","0.00057042501652657","4.02937974686044e-05","0.000445914912417005","4.03637757173418e-06","9.23079991377994e-05","9.73161310091455e-05","7.86475188836602e-05","0.00514956575820201","7.14708654729567e-07","2.04984312181179e-08","0.000159809608054881","7.12258873055285e-09","2.35240753397729e-09","8.64199370578695e-14"
"442","0.00278832369251214","0.00278832369251214","0.00239437130842574","0.000147441855918912","7.15051486714433e-06","1.13129199106109e-05","1.00117459682034e-05","0.000559216862321435","4.01077477503791e-05","5.0633879009977e-06","0.0492874623573637","0.000247767001884922","0.0080763525771401","9.80708751498462e-06","0.0522856938622903","1.10703516311637e-05","6.10828306584508e-06","7.97081603823618e-05","7.30468697601493e-06","7.30468697601493e-06","0.000112982783008759","0.000112982783008759","2.52380231114988e-07","6.58338677966792e-06","6.58338677966792e-06","6.58338677966792e-06","9.6655586993593e-07","7.30468697601493e-06","0.0597369124802247","6.32870937732708e-08","6.16011246661963e-07","8.20192120027743e-05","8.20192120027743e-05","8.20192120027743e-05","6.58338677966792e-06","4.31369659560611e-05","3.11542049892578e-06","1.98046841082434e-08","2.75452788578493e-05","2.72133684234175e-07","2.38067992504549e-06","3.10305443956379e-07","4.7188608388205e-07","1.50815398853273e-05","7.80781490896124e-05","4.82343323334484e-05","1.03886317876467e-10","0.000421637375479506","1.48852092052577e-06","1.1515395946978e-07","1.34567795287311e-06","1.38502739712878e-05","7.46477317866428e-06","1.13540956675429e-06","1.13540956675429e-06","1.13540956675429e-06","1.13540956675429e-06","1.13540956675429e-06","1.73419860872915e-05","0.000586354785586907","4.18181714791538e-05","0.000458572723005997","4.17030508162862e-06","9.55089918895599e-05","0.000101094280758287","8.10818379407465e-05","0.00530199563372768","7.42458908481104e-07","2.13053638181758e-08","0.000165460820662539","7.48998006798273e-09","2.44567112244502e-09","9.17564551582245e-14"
"443","0.00285999875177416","0.00285999875177416","0.0024559445924815","0.000151841305315707","7.37637324711327e-06","1.16690151902546e-05","1.03412474379214e-05","0.000574256956303161","4.1392796720732e-05","5.23279988065284e-06","0.0503610632039656","0.000254512987722198","0.00826891070439209","1.01096805105725e-05","0.0534232435295437","1.14361657561478e-05","6.30620205799118e-06","8.22169465711477e-05","7.53873647520083e-06","7.53873647520083e-06","0.000117131288636129","0.000117131288636129","2.62772401622605e-07","6.79280492861463e-06","6.79280492861463e-06","6.79280492861463e-06","9.98495549196425e-07","7.53873647520083e-06","0.0611664867557489","6.57280132556684e-08","6.3689100449507e-07","8.4618800356959e-05","8.4618800356959e-05","8.4618800356959e-05","6.79280492861463e-06","4.43739316255706e-05","3.21836882680047e-06","2.0748484281203e-08","2.85626055692198e-05","2.8207080594807e-07","2.46713066413044e-06","3.21336488757485e-07","4.88661154260968e-07","1.55904862143493e-05","8.17552099836221e-05","4.98346803973568e-05","1.09168565076831e-10","0.000433606339051509","1.53942857363569e-06","1.19431999298319e-07","1.39170036048464e-06","1.42892874958993e-05","7.74047455450816e-06","1.18463937003368e-06","1.18463937003368e-06","1.18463937003368e-06","1.18463937003368e-06","1.18463937003368e-06","1.79940322778873e-05","0.000602729143332186","4.34002123122959e-05","0.000471589670669267","4.30867630381324e-06","9.88209754768309e-05","0.000105019095979502","8.35914983939912e-05","0.00545891275621538","7.71286630630747e-07","2.21440617860168e-08","0.000171311838102969","7.87632187396576e-09","2.54263224069281e-09","9.74225086228132e-14"
"444","0.00293351082932383","0.00293351082932383","0.00251909728729838","0.000156372007319324","7.60936560562477e-06","1.20363190988746e-05","1.06815931758785e-05","0.000589701313772857","4.27190167964676e-05","5.40788005405545e-06","0.0514567839544841","0.000261442599400717","0.00846602065967219","1.04216097710403e-05","0.0545841167757495","1.1814067879555e-05","6.51053392786383e-06","8.48046892219432e-05","7.78028509680613e-06","7.78028509680613e-06","0.000121432100733453","0.000121432100733453","2.73592486701165e-07","7.00888464176724e-06","7.00888464176724e-06","7.00888464176724e-06","1.03149066880002e-06","7.78028509680613e-06","0.0626279937040724","6.82630765382882e-08","6.58478483173305e-07","8.73007751353903e-05","8.73007751353903e-05","8.73007751353903e-05","7.00888464176724e-06","4.56463660441643e-05","3.32471904632322e-06","2.17372616293727e-08","2.96175039816946e-05","2.923707874063e-07","2.5567207211478e-06","3.32759675917941e-07","5.06032561030023e-07","1.6116607327452e-05","8.5605425843953e-05","5.14881230502943e-05","1.14719395629199e-10","0.000445914912417006","1.592077273837e-06","1.23868970896047e-07","1.43929673975062e-06","1.47422162711291e-05","8.02635850880753e-06","1.23600370749909e-06","1.23600370749909e-06","1.23600370749909e-06","1.23600370749909e-06","1.23600370749909e-06","1.86705944780292e-05","0.000619560482728153","4.50421013016514e-05","0.000484975935357951","4.45163867928761e-06","0.00010224779760839","0.000109096268917665","8.61788316395424e-05","0.00562044773491505","8.01233656339132e-07","2.30157755836306e-08","0.000177369722231231","8.28259163549196e-09","2.64343748104713e-09","1.03438446592075e-13"
"445","0.00300890672542271","0.00300890672542271","0.00258386969794765","0.000161037876459674","7.8497172735391e-06","1.24151844361249e-05","1.10331400715298e-05","0.000605560787940277","4.40877269255769e-05","5.58881806580512e-06","0.0525750247759863","0.000268560832567671","0.00866778815258389","1.07431633532773e-05","0.055768729307185","1.22044574288166e-05","6.72148645974948e-06","8.74738728225276e-05","8.02957311456838e-06","8.02957311456838e-06","0.00012589080963221","0.00012589080963221","2.84858106421243e-07","7.23183781960294e-06","7.23183781960294e-06","7.23183781960294e-06","1.06557610548962e-06","8.02957311456838e-06","0.0641220366758899","7.08959146519571e-08","6.80797670911849e-07","9.00677468739617e-05","9.00677468739617e-05","9.00677468739617e-05","7.23183781960294e-06","4.69552861484329e-05","3.43458357105917e-06","2.27731595579539e-08","3.07113616019011e-05","3.0304687863432e-07","2.64956409472703e-06","3.44588945688069e-07","5.24021503308854e-07","1.66604827818945e-05","8.96369492108365e-05","5.31964216217462e-05","1.20552466035097e-10","0.000458572723005998","1.64652656493053e-06","1.28470778672902e-07","1.48852092052576e-06","1.52095013503594e-05","8.32280111226019e-06","1.28959512928034e-06","1.28959512928034e-06","1.28959512928034e-06","1.28959512928034e-06","1.28959512928034e-06","1.93725944197451e-05","0.00063686154133571","4.67461022781646e-05","0.000498741985017921","4.59934454101094e-06","0.00010579343932656","0.000113331712643282","8.88462411923692e-05","0.00578673489142902","8.32343445106922e-07","2.39218048981589e-08","0.000183641784317561","8.70981725945422e-09","2.74823924763607e-09","1.09825874786354e-13"
"446","0.00308623441793732","0.00308623441793732","0.00265030314720253","0.000165842943939847","8.09766069869925e-06","1.28059751057307e-05","1.13962567591946e-05","0.000621846522680726","4.55002883021073e-05","5.77580990542745e-06","0.0537161906328797","0.000275872818633399","0.00887432125657192","1.10746382013675e-05","0.0569775014962619","1.26077470291218e-05","6.93927417019278e-06","9.02270600115701e-05","8.28684850040784e-06","8.28684850040784e-06","0.000130513210750693","0.000130513210750693","2.96587606387328e-07","7.46188310283473e-06","7.46188310283473e-06","7.46188310283473e-06","1.10078788849582e-06","8.28684850040784e-06","0.065649225111071","7.36302986726363e-08","7.03873369004803e-07","9.29224087974346e-05","9.29224087974346e-05","9.29224087974346e-05","7.46188310283473e-06","4.83017380264229e-05","3.54807852916441e-06","2.38584236169674e-08","3.18456171701872e-05","3.14112813489052e-07","2.7457789231069e-06","3.56838733878814e-07","5.42649933821507e-07","1.72227116905949e-05","9.38583163273509e-05","5.49613958580919e-05","1.26682127180245e-10","0.000471589670669269","1.70283802710133e-06","1.33243546391058e-07","1.53942857363569e-06","1.56915977656101e-05","8.63019232442919e-06","1.34551019831826e-06","1.34551019831826e-06","1.34551019831826e-06","1.34551019831826e-06","1.34551019831826e-06","2.01009884868714e-05","0.000654645410843895","4.85145646889777e-05","0.000512898583704915","4.75195127620701e-06","0.000109462019623721","0.000117731569611585","9.15962049156023e-05","0.00595791235985719","8.64661143842905e-07","2.48635005796706e-08","0.000190135593843613","9.1590796733647e-09","2.85719598680429e-09","1.16607733100973e-13"
"447","0.00316554309120487","0.00316554309120487","0.00271844000066978","0.000170791361109022","8.3534356707035e-06","1.32090664649444e-05","1.17713240045335e-05","0.000638569960280862","4.69581057188231e-05","5.9690581196461e-06","0.0548806912314024","0.000283383828452844","0.00908573045737007","1.14163404207553e-05","0.0582108583063563","1.30243629394511e-05","7.1641185261113e-06","9.30668940351572e-05","8.552367171055e-06","8.552367171055e-06","0.000135305312110084","0.000135305312110084","3.0880008761274e-07","7.6992460867954e-06","7.6992460867954e-06","7.6992460867954e-06","1.13716323762005e-06","8.552367171055e-06","0.0672101743238992","7.64701451228151e-08","7.27731219384288e-07","9.58675394366918e-05","9.58675394366918e-05","9.58675394366918e-05","7.6992460867954e-06","4.96867977529726e-05","3.66532388612738e-06","2.49954063690041e-08","3.30217625519528e-05","3.25582827326189e-07","2.84548763445303e-06","3.69523989478325e-07","5.61940585686086e-07","1.78039133818959e-05","9.82784651852774e-05","5.67849258592415e-05","1.33123459641501e-10","0.000484975935357952","1.76107534656165e-06","1.38193625313979e-07","1.592077273837e-06","1.61889749705194e-05","8.9489365066449e-06","1.40384966435133e-06","1.40384966435133e-06","1.40384966435133e-06","1.40384966435133e-06","1.40384966435133e-06","2.08567690175549e-05","0.000672925546863814","5.03499268341287e-05","0.000527456799926453","4.90962149405365e-06","0.000113257800218396","0.000122302220552771","9.44312773186902e-05","0.00613412218931698","8.98233652380755e-07","2.58422666552198e-08","0.000196858987607997","9.63151556021913e-09","2.97047242666274e-09","1.23808377992881e-13"
"448","0.00324688316556641","0.00324688316556641","0.00278832369251214","0.000175887403038459","8.61728955277612e-06","1.36248456849965e-05","1.21587351037397e-05","0.000655742849388804","4.84626289631455e-05","6.16877203175593e-06","0.0560689409574689","0.000291099276106402","0.00930212870222464","1.17685855608681e-05","0.0594692292091577","1.34547455030124e-05","7.39624816997618e-06","9.59961012804251e-05","8.82639324257856e-06","8.82639324257856e-06","0.000140273342125403","0.000140273342125403","3.21515437624699e-07","7.94415954263984e-06","7.94415954263984e-06","7.94415954263984e-06","1.17474060257618e-06","8.82639324257856e-06","0.0688055052709594","7.94195215812308e-08","7.52397733113647e-07","9.89060053287095e-05","9.89060053287095e-05","9.89060053287095e-05","7.94415954263984e-06","5.11115722489653e-05","3.78644357156588e-06","2.61865724889502e-08","3.42413446987677e-05","3.37471675312639e-07","2.94881710263356e-06","3.82660192894793e-07","5.81917000156756e-07","1.84047280815837e-05","0.000102906754418389","5.86689540794199e-05","1.39892310789048e-10","0.000498741985017923","1.82130438757554e-06","1.4332760265821e-07","1.64652656493053e-06","1.67021172973594e-05","9.27945295384575e-06","1.46471864544575e-06","1.46471864544575e-06","1.46471864544575e-06","1.46471864544575e-06","1.46471864544575e-06","2.16409656556987e-05","0.000691715778990542","5.22547192255174e-05","0.000542428015216802","5.07252319893537e-06","0.000117185190496404","0.000127050293706148","9.73540919264881e-05","0.00631551044887382","9.33109691539625e-07","2.68595624221872e-08","0.000203820079151937","1.01283202344285e-08","3.08823982613566e-09","1.3145366995476e-13"
"449","0.00333030632758076","0.00333030632758076","0.00285999875177415","0.000181135472203647","8.88947752095996e-06","1.40537121228893e-05","1.25588962958648e-05","0.000673377253173811","5.00153542577524e-05","6.37516796833451e-06","0.0572813588076035","0.000299024722782807","0.00952363144989432","1.21316989064551e-05","0.0607530480942514","1.38993496125549e-05","7.63589915228729e-06","9.90174938887077e-05","9.10919929306635e-06","9.10919929306635e-06","0.000145423757681333","0.000145423757681333","3.34754362850167e-07","8.196863645582e-06","8.196863645582e-06","8.196863645582e-06","1.21355970363203e-06","9.10919929306635e-06","0.0704358443010561","8.24826525089493e-08","7.77900319846404e-07","0.00010204076380185","0.00010204076380185","0.00010204076380185","8.196863645582e-06","5.25772001651851e-05","3.91156561021345e-06","2.74345041067416e-08","3.5505967681845e-05","3.49794651407638e-07","3.05589880865106e-06","3.96263374847793e-07","6.026035553519e-07","1.90258176179094e-05","0.000107752983082837","6.06154873942171e-05","1.47005333775084e-10","0.000512898583704916","1.88359326694656e-06","1.48652310359164e-07","1.70283802710133e-06","1.72315244285295e-05","9.62217644605605e-06","1.52822681739616e-06","1.52822681739616e-06","1.52822681739616e-06","1.52822681739616e-06","1.52822681739616e-06","2.24546467531882e-05","0.000711030321140108","5.42315680727478e-05","0.000557823932951363","5.24082996944365e-06","0.000121248752622759","0.000131982674411426","0.000100367363721463","0.00650222733491702","9.69339873827222e-07","2.79169046240285e-08","0.000211027268516216","1.06507506660947e-08","3.21067623388133e-09","1.39571066390746e-13"
